datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;D1;F1;D2;F2;D3;F3;D4;F4;D5;F5;D6;F6;D7;F7;D8;F8;D9;F9;D10;F10;D11;F11;D12;F12;D13;F13;D14;F14;D15;F15;D16;F16;D17;F17;D18;F18;D19;F19;D20;F20;D21;F21;D22;F22;D23;F23;D24;F24;D25;F25;D26;F26
26.09.2021;Wahl zum Deutschen Bundestag;09175132;;Gemeinde Vaterstetten;27;27;6978;10323;0;17301;15018;9959;89;14929;62;14956;6418;5162;2215;2354;609;680;1541;2370;2789;2762;282;299;614;561;126;82;0;138;107;64;0;79;0;34;0;6;0;2;0;13;0;1;0;1;228;221;0;9;0;3;0;16;0;0;0;7;0;41;0;13;0;38
