datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B2;C;D;E;D1_unveraendert;D1_veraendert;D1;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_7;D1_8;D1_9;D1_10;D1_11;D1_12;D1_13;D1_14;D1_15;D1_16;D1_17;D1_18;D1_19;D1_20;D1_21;D1_22;D1_23;D1_24;D1_25;D1_26;D1_27;D1_28;D1_29;D1_30;D2_unveraendert;D2_veraendert;D2;D2_1;D2_2;D2_3;D2_4;D2_5;D2_6;D2_7;D2_8;D2_9;D2_10;D2_11;D2_12;D2_13;D2_14;D2_15;D2_16;D2_17;D2_18;D2_19;D2_20;D2_21;D2_22;D2_23;D2_24;D2_25;D2_26;D2_27;D2_28;D2_29;D2_30;D3_unveraendert;D3_veraendert;D3;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_7;D3_8;D3_9;D3_10;D3_11;D3_12;D3_13;D3_14;D3_15;D3_16;D3_17;D3_18;D3_19;D3_20;D3_21;D3_22;D3_23;D3_24;D3_25;D3_26;D3_27;D3_28;D3_29;D3_30;D4_unveraendert;D4_veraendert;D4;D4_1;D4_2;D4_3;D4_4;D4_5;D4_6;D4_7;D4_8;D4_9;D4_10;D4_11;D4_12;D4_13;D4_14;D4_15;D4_16;D4_17;D4_18;D4_19;D4_20;D4_21;D4_22;D4_23;D5_unveraendert;D5_veraendert;D5;D5_1;D5_2;D5_3;D5_4;D5_5;D5_6;D5_7;D5_8;D5_9;D5_10;D5_11;D5_12;D5_13;D5_14;D5_15;D5_16;D5_17;D5_18;D5_19;D5_20;D5_21;D5_22;D5_23;D5_24;D5_25;D5_26;D5_27;D5_28;D5_29;D5_30;D6_unveraendert;D6_veraendert;D6;D6_1;D6_2;D6_3;D6_4;D6_5;D6_6;D6_7;D6_8;D6_9;D6_10;D6_11;D6_12;D6_13;D6_14;D6_15;D6_16;D6_17;D6_18;D6_19;D6_20;D6_21;D6_22;D6_23;D6_24;D6_25;D6_26;D6_27;D6_28;D6_29;D6_30;Summe_unveraendert;Summe_veraendert
15.03.2020;Wahl des Gemeinderats;09175132;0;Gemeinde Vaterstetten;38;38;11548;7335;0;18883;12011;6885;173;339156;12011;1454;1617;139056;9994;5724;5711;6875;5677;5446;5585;4315;4797;6402;3861;5766;4973;4401;4953;3815;3852;4749;4816;3114;3082;3438;3145;3347;3415;3335;3958;5282;2931;2297;1214;452;82454;5771;4294;4693;4022;3420;5093;2555;2897;3685;3682;2386;2325;2835;2148;2723;1879;2303;1904;2040;2191;2102;2102;1951;1951;1973;1788;1920;1627;2398;1796;436;170;37591;4377;3290;1855;1247;1718;1849;1838;986;1022;960;1203;967;889;938;810;938;925;711;1473;1072;733;1574;670;939;1289;647;678;545;561;887;143;76;7692;755;716;722;0;608;506;556;338;257;298;221;222;204;304;227;235;200;195;197;189;292;195;255;514;290;51695;7353;3312;3764;2059;1716;4135;2098;1628;2132;1798;1108;1041;1462;1124;1365;1246;942;1579;973;1146;1166;921;905;877;908;924;1319;1052;664;978;246;91;20668;3162;1053;958;2095;1118;1110;565;698;640;477;494;488;451;556;378;467;418;385;583;376;413;565;420;381;385;347;473;398;294;520;4007;2696
